TTD	ConcludedLocation	ActualLocation
484	Vector3r(9.0, 1.0, 0.0)	Vector3r(9.0, 1.0, 0.0)
75	Vector3r(8.0, 7.0, 0.0)	Vector3r(8.0, 7.0, 0.0)
396	Vector3r(3.0, 7.0, 0.0)	Vector3r(3.0, 7.0, 0.0)
633	Vector3r(9.0, 5.0, 0.0)	Vector3r(9.0, 5.0, 0.0)
677	Vector3r(9.0, 8.0, 0.0)	Vector3r(9.0, 8.0, 0.0)
394	Vector3r(3.0, 1.0, 0.0)	Vector3r(3.0, 1.0, 0.0)
400	Vector3r(1.0, 2.0, 0.0)	Vector3r(1.0, 2.0, 0.0)
1094	Vector3r(7.0, 4.0, 0.0)	Vector3r(7.0, 4.0, 0.0)
310	Vector3r(1.0, 9.0, 0.0)	Vector3r(1.0, 9.0, 0.0)
890	Vector3r(3.0, 1.0, 0.0)	Vector3r(3.0, 1.0, 0.0)
404	Vector3r(7.0, 6.0, 0.0)	Vector3r(7.0, 6.0, 0.0)
542	Vector3r(5.0, 9.0, 0.0)	Vector3r(5.0, 9.0, 0.0)
653	Vector3r(1.0, 6.0, 0.0)	Vector3r(1.0, 6.0, 0.0)
649	Vector3r(1.0, 0.0, 0.0)	Vector3r(1.0, 0.0, 0.0)
526	Vector3r(2.0, 4.0, 0.0)	Vector3r(2.0, 4.0, 0.0)
246	Vector3r(8.0, 1.0, 0.0)	Vector3r(8.0, 1.0, 0.0)
471	Vector3r(8.0, 1.0, 0.0)	Vector3r(8.0, 1.0, 0.0)
204	Vector3r(5.0, 8.0, 0.0)	Vector3r(5.0, 8.0, 0.0)
769	Vector3r(2.0, 7.0, 0.0)	Vector3r(2.0, 7.0, 0.0)
182	Vector3r(4.0, 5.0, 0.0)	Vector3r(4.0, 5.0, 0.0)
256	Vector3r(2.0, 5.0, 0.0)	Vector3r(2.0, 5.0, 0.0)
397	Vector3r(5.0, 5.0, 0.0)	Vector3r(5.0, 5.0, 0.0)
83	Vector3r(0.0, 6.0, 0.0)	Vector3r(0.0, 6.0, 0.0)
658	Vector3r(-1.0, -1.0, 0.0)	Vector3r(9.0, 2.0, 0.0)
211	Vector3r(5.0, 1.0, 0.0)	Vector3r(5.0, 1.0, 0.0)
962	Vector3r(6.0, 3.0, 0.0)	Vector3r(6.0, 3.0, 0.0)
513	Vector3r(8.0, 2.0, 0.0)	Vector3r(5.0, 4.0, 0.0)
