TTD	ConcludedLocation	ActualLocation
521	Vector3r(2.0, 6.0, 0.0)	Vector3r(2.0, 6.0, 0.0)
628	Vector3r(-1.0, -1.0, 0.0)	Vector3r(8.0, 6.0, 0.0)
486	Vector3r(1.0, 0.0, 0.0)	Vector3r(1.0, 0.0, 0.0)
597	Vector3r(-1.0, -1.0, 0.0)	Vector3r(9.0, 9.0, 0.0)
519	Vector3r(5.0, 9.0, 0.0)	Vector3r(5.0, 9.0, 0.0)
898	Vector3r(9.0, 3.0, 0.0)	Vector3r(9.0, 3.0, 0.0)
815	Vector3r(9.0, 2.0, 0.0)	Vector3r(9.0, 2.0, 0.0)
461	Vector3r(5.0, 6.0, 0.0)	Vector3r(5.0, 6.0, 0.0)
472	Vector3r(6.0, 5.0, 0.0)	Vector3r(6.0, 5.0, 0.0)
554	Vector3r(0.0, 9.0, 0.0)	Vector3r(0.0, 9.0, 0.0)
421	Vector3r(2.0, 8.0, 0.0)	Vector3r(2.0, 8.0, 0.0)
435	Vector3r(0.0, 4.0, 0.0)	Vector3r(0.0, 4.0, 0.0)
517	Vector3r(6.0, 5.0, 0.0)	Vector3r(6.0, 5.0, 0.0)
415	Vector3r(2.0, 7.0, 0.0)	Vector3r(2.0, 7.0, 0.0)
484	Vector3r(4.0, 3.0, 0.0)	Vector3r(4.0, 3.0, 0.0)
432	Vector3r(8.0, 0.0, 0.0)	Vector3r(8.0, 0.0, 0.0)
692	Vector3r(7.0, 7.0, 0.0)	Vector3r(7.0, 7.0, 0.0)
873	Vector3r(7.0, 4.0, 0.0)	Vector3r(7.0, 4.0, 0.0)
625	Vector3r(-1.0, -1.0, 0.0)	Vector3r(6.0, 0.0, 0.0)
489	Vector3r(8.0, 6.0, 0.0)	Vector3r(8.0, 6.0, 0.0)
810	Vector3r(0.0, 7.0, 0.0)	Vector3r(0.0, 7.0, 0.0)
716	Vector3r(7.0, 0.0, 0.0)	Vector3r(7.0, 0.0, 0.0)
493	Vector3r(7.0, 7.0, 0.0)	Vector3r(7.0, 7.0, 0.0)
701	Vector3r(0.0, 1.0, 0.0)	Vector3r(0.0, 1.0, 0.0)
674	Vector3r(1.0, 4.0, 0.0)	Vector3r(1.0, 4.0, 0.0)
619	Vector3r(1.0, 6.0, 0.0)	Vector3r(1.0, 6.0, 0.0)
521	Vector3r(9.0, 1.0, 0.0)	Vector3r(9.0, 1.0, 0.0)
465	Vector3r(0.0, 5.0, 0.0)	Vector3r(0.0, 5.0, 0.0)
928	Vector3r(1.0, 0.0, 0.0)	Vector3r(2.0, 0.0, 0.0)
467	Vector3r(6.0, 4.0, 0.0)	Vector3r(6.0, 4.0, 0.0)
452	Vector3r(8.0, 9.0, 0.0)	Vector3r(8.0, 9.0, 0.0)
470	Vector3r(5.0, 2.0, 0.0)	Vector3r(5.0, 2.0, 0.0)
499	Vector3r(6.0, 6.0, 0.0)	Vector3r(6.0, 6.0, 0.0)
604	Vector3r(3.0, 6.0, 0.0)	Vector3r(3.0, 6.0, 0.0)
423	Vector3r(0.0, 9.0, 0.0)	Vector3r(0.0, 9.0, 0.0)
703	Vector3r(9.0, 3.0, 0.0)	Vector3r(9.0, 3.0, 0.0)
458	Vector3r(4.0, 4.0, 0.0)	Vector3r(4.0, 4.0, 0.0)
440	Vector3r(1.0, 8.0, 0.0)	Vector3r(1.0, 8.0, 0.0)
455	Vector3r(1.0, 5.0, 0.0)	Vector3r(1.0, 5.0, 0.0)
614	Vector3r(6.0, 3.0, 0.0)	Vector3r(6.0, 3.0, 0.0)
413	Vector3r(5.0, 2.0, 0.0)	Vector3r(5.0, 2.0, 0.0)
816	Vector3r(2.0, 0.0, 0.0)	Vector3r(2.0, 0.0, 0.0)
502	Vector3r(6.0, 8.0, 0.0)	Vector3r(6.0, 8.0, 0.0)
612	Vector3r(-1.0, -1.0, 0.0)	Vector3r(9.0, 3.0, 0.0)
421	Vector3r(6.0, 8.0, 0.0)	Vector3r(6.0, 8.0, 0.0)
631	Vector3r(0.0, 4.0, 0.0)	Vector3r(0.0, 4.0, 0.0)
431	Vector3r(5.0, 1.0, 0.0)	Vector3r(5.0, 1.0, 0.0)
453	Vector3r(8.0, 1.0, 0.0)	Vector3r(8.0, 1.0, 0.0)
759	Vector3r(-1.0, -1.0, 0.0)	Vector3r(5.0, 2.0, 0.0)
710	Vector3r(3.0, 9.0, 0.0)	Vector3r(3.0, 9.0, 0.0)
488	Vector3r(0.0, 0.0, 0.0)	Vector3r(0.0, 0.0, 0.0)
466	Vector3r(8.0, 4.0, 0.0)	Vector3r(8.0, 4.0, 0.0)
544	Vector3r(-1.0, -1.0, 0.0)	Vector3r(4.0, 2.0, 0.0)
451	Vector3r(2.0, 3.0, 0.0)	Vector3r(2.0, 3.0, 0.0)
618	Vector3r(-1.0, -1.0, 0.0)	Vector3r(8.0, 8.0, 0.0)
619	Vector3r(1.0, 7.0, 0.0)	Vector3r(1.0, 7.0, 0.0)
526	Vector3r(-1.0, -1.0, 0.0)	Vector3r(4.0, 8.0, 0.0)
418	Vector3r(2.0, 0.0, 0.0)	Vector3r(2.0, 0.0, 0.0)
441	Vector3r(1.0, 5.0, 0.0)	Vector3r(1.0, 5.0, 0.0)
1055	Vector3r(1.0, 8.0, 0.0)	Vector3r(1.0, 8.0, 0.0)
433	Vector3r(2.0, 5.0, 0.0)	Vector3r(2.0, 5.0, 0.0)
655	Vector3r(9.0, 6.0, 0.0)	Vector3r(9.0, 6.0, 0.0)
498	Vector3r(2.0, 9.0, 0.0)	Vector3r(2.0, 9.0, 0.0)
402	Vector3r(3.0, 9.0, 0.0)	Vector3r(3.0, 9.0, 0.0)
1189	Vector3r(8.0, 8.0, 0.0)	Vector3r(8.0, 8.0, 0.0)
460	Vector3r(3.0, 5.0, 0.0)	Vector3r(3.0, 5.0, 0.0)
732	Vector3r(0.0, 6.0, 0.0)	Vector3r(0.0, 6.0, 0.0)
725	Vector3r(9.0, 6.0, 0.0)	Vector3r(9.0, 6.0, 0.0)
833	Vector3r(8.0, 2.0, 0.0)	Vector3r(8.0, 2.0, 0.0)
