TTD	ConcludedLocation	ActualLocation
279	Vector3r(5.0, 9.0, 0.0)	Vector3r(5.0, 9.0, 0.0)
657	Vector3r(3.0, 3.0, 0.0)	Vector3r(3.0, 3.0, 0.0)
256	Vector3r(4.0, 0.0, 0.0)	Vector3r(4.0, 0.0, 0.0)
331	Vector3r(0.0, 5.0, 0.0)	Vector3r(0.0, 5.0, 0.0)
597	Vector3r(4.0, 5.0, 0.0)	Vector3r(4.0, 5.0, 0.0)
1350	Vector3r(1.0, 8.0, 0.0)	Vector3r(1.0, 8.0, 0.0)
374	Vector3r(7.0, 5.0, 0.0)	Vector3r(7.0, 5.0, 0.0)
266	Vector3r(0.0, 6.0, 0.0)	Vector3r(0.0, 6.0, 0.0)
340	Vector3r(6.0, 6.0, 0.0)	Vector3r(6.0, 6.0, 0.0)
825	Vector3r(0.0, 8.0, 0.0)	Vector3r(0.0, 8.0, 0.0)
873	Vector3r(0.0, 3.0, 0.0)	Vector3r(0.0, 3.0, 0.0)
826	Vector3r(6.0, 0.0, 0.0)	Vector3r(6.0, 0.0, 0.0)
367	Vector3r(8.0, 4.0, 0.0)	Vector3r(8.0, 4.0, 0.0)
273	Vector3r(6.0, 1.0, 0.0)	Vector3r(6.0, 1.0, 0.0)
339	Vector3r(0.0, 2.0, 0.0)	Vector3r(0.0, 2.0, 0.0)
358	Vector3r(6.0, 7.0, 0.0)	Vector3r(6.0, 7.0, 0.0)
963	Vector3r(8.0, 8.0, 0.0)	Vector3r(8.0, 8.0, 0.0)
368	Vector3r(5.0, 4.0, 0.0)	Vector3r(5.0, 4.0, 0.0)
281	Vector3r(2.0, 6.0, 0.0)	Vector3r(2.0, 6.0, 0.0)
155	Vector3r(-1.0, -1.0, 0.0)	Vector3r(8.0, 6.0, 0.0)
700	Vector3r(1.0, 0.0, 0.0)	Vector3r(1.0, 0.0, 0.0)
219	Vector3r(9.0, 9.0, 0.0)	Vector3r(9.0, 9.0, 0.0)
304	Vector3r(5.0, 9.0, 0.0)	Vector3r(5.0, 9.0, 0.0)
304	Vector3r(9.0, 3.0, 0.0)	Vector3r(9.0, 3.0, 0.0)
587	Vector3r(9.0, 2.0, 0.0)	Vector3r(9.0, 2.0, 0.0)
341	Vector3r(5.0, 6.0, 0.0)	Vector3r(5.0, 6.0, 0.0)
290	Vector3r(2.0, 1.0, 0.0)	Vector3r(6.0, 5.0, 0.0)
288	Vector3r(0.0, 9.0, 0.0)	Vector3r(0.0, 9.0, 0.0)
381	Vector3r(2.0, 8.0, 0.0)	Vector3r(2.0, 8.0, 0.0)
350	Vector3r(0.0, 3.0, 0.0)	Vector3r(0.0, 4.0, 0.0)
302	Vector3r(6.0, 5.0, 0.0)	Vector3r(6.0, 5.0, 0.0)
374	Vector3r(2.0, 8.0, 0.0)	Vector3r(2.0, 7.0, 0.0)
531	Vector3r(4.0, 3.0, 0.0)	Vector3r(4.0, 3.0, 0.0)
370	Vector3r(8.0, 0.0, 0.0)	Vector3r(8.0, 0.0, 0.0)
271	Vector3r(8.0, 3.0, 0.0)	Vector3r(7.0, 7.0, 0.0)
873	Vector3r(7.0, 4.0, 0.0)	Vector3r(7.0, 4.0, 0.0)
261	Vector3r(6.0, 0.0, 0.0)	Vector3r(6.0, 0.0, 0.0)
853	Vector3r(8.0, 6.0, 0.0)	Vector3r(8.0, 6.0, 0.0)
263	Vector3r(0.0, 7.0, 0.0)	Vector3r(0.0, 7.0, 0.0)
286	Vector3r(7.0, 0.0, 0.0)	Vector3r(7.0, 0.0, 0.0)
309	Vector3r(7.0, 7.0, 0.0)	Vector3r(7.0, 7.0, 0.0)
301	Vector3r(0.0, 1.0, 0.0)	Vector3r(0.0, 1.0, 0.0)
328	Vector3r(1.0, 4.0, 0.0)	Vector3r(1.0, 4.0, 0.0)
383	Vector3r(1.0, 6.0, 0.0)	Vector3r(1.0, 6.0, 0.0)
476	Vector3r(9.0, 6.0, 0.0)	Vector3r(9.0, 1.0, 0.0)
342	Vector3r(0.0, 5.0, 0.0)	Vector3r(0.0, 5.0, 0.0)
512	Vector3r(2.0, 0.0, 0.0)	Vector3r(2.0, 0.0, 0.0)
394	Vector3r(6.0, 4.0, 0.0)	Vector3r(6.0, 4.0, 0.0)
852	Vector3r(8.0, 9.0, 0.0)	Vector3r(8.0, 9.0, 0.0)
333	Vector3r(5.0, 2.0, 0.0)	Vector3r(5.0, 2.0, 0.0)
303	Vector3r(6.0, 6.0, 0.0)	Vector3r(6.0, 6.0, 0.0)
1137	Vector3r(3.0, 6.0, 0.0)	Vector3r(3.0, 6.0, 0.0)
1023	Vector3r(0.0, 9.0, 0.0)	Vector3r(0.0, 9.0, 0.0)
316	Vector3r(9.0, 3.0, 0.0)	Vector3r(9.0, 3.0, 0.0)
344	Vector3r(4.0, 4.0, 0.0)	Vector3r(4.0, 4.0, 0.0)
362	Vector3r(1.0, 8.0, 0.0)	Vector3r(1.0, 8.0, 0.0)
347	Vector3r(1.0, 5.0, 0.0)	Vector3r(1.0, 5.0, 0.0)
901	Vector3r(6.0, 3.0, 0.0)	Vector3r(6.0, 3.0, 0.0)
253	Vector3r(9.0, 1.0, 0.0)	Vector3r(5.0, 2.0, 0.0)
359	Vector3r(3.0, 2.0, 0.0)	Vector3r(2.0, 0.0, 0.0)
550	Vector3r(6.0, 8.0, 0.0)	Vector3r(6.0, 8.0, 0.0)
679	Vector3r(9.0, 3.0, 0.0)	Vector3r(9.0, 3.0, 0.0)
892	Vector3r(6.0, 8.0, 0.0)	Vector3r(6.0, 8.0, 0.0)
371	Vector3r(0.0, 4.0, 0.0)	Vector3r(0.0, 4.0, 0.0)
771	Vector3r(4.0, 6.0, 0.0)	Vector3r(5.0, 1.0, 0.0)
804	Vector3r(8.0, 1.0, 0.0)	Vector3r(8.0, 1.0, 0.0)
342	Vector3r(5.0, 2.0, 0.0)	Vector3r(5.0, 2.0, 0.0)
338	Vector3r(3.0, 9.0, 0.0)	Vector3r(3.0, 9.0, 0.0)
314	Vector3r(0.0, 0.0, 0.0)	Vector3r(0.0, 0.0, 0.0)
336	Vector3r(8.0, 4.0, 0.0)	Vector3r(8.0, 4.0, 0.0)
815	Vector3r(4.0, 2.0, 0.0)	Vector3r(4.0, 2.0, 0.0)
394	Vector3r(2.0, 3.0, 0.0)	Vector3r(2.0, 3.0, 0.0)
358	Vector3r(8.0, 8.0, 0.0)	Vector3r(8.0, 8.0, 0.0)
278	Vector3r(1.0, 7.0, 0.0)	Vector3r(1.0, 7.0, 0.0)
320	Vector3r(4.0, 8.0, 0.0)	Vector3r(4.0, 8.0, 0.0)
304	Vector3r(2.0, 0.0, 0.0)	Vector3r(2.0, 0.0, 0.0)
328	Vector3r(1.0, 5.0, 0.0)	Vector3r(1.0, 5.0, 0.0)
478	Vector3r(1.0, 1.0, 0.0)	Vector3r(1.0, 8.0, 0.0)
638	Vector3r(2.0, 5.0, 0.0)	Vector3r(2.0, 5.0, 0.0)
630	Vector3r(-1.0, -1.0, 0.0)	Vector3r(9.0, 6.0, 0.0)
421	Vector3r(2.0, 9.0, 0.0)	Vector3r(2.0, 9.0, 0.0)
600	Vector3r(3.0, 9.0, 0.0)	Vector3r(3.0, 9.0, 0.0)
238	Vector3r(8.0, 8.0, 0.0)	Vector3r(8.0, 8.0, 0.0)
1000	Vector3r(4.0, 5.0, 0.0)	Vector3r(3.0, 5.0, 0.0)
732	Vector3r(0.0, 6.0, 0.0)	Vector3r(0.0, 6.0, 0.0)
332	Vector3r(9.0, 6.0, 0.0)	Vector3r(9.0, 6.0, 0.0)
569	Vector3r(8.0, 2.0, 0.0)	Vector3r(8.0, 2.0, 0.0)
382	Vector3r(7.0, 4.0, 0.0)	Vector3r(7.0, 4.0, 0.0)
347	Vector3r(7.0, 9.0, 0.0)	Vector3r(8.0, 8.0, 0.0)
360	Vector3r(2.0, 5.0, 0.0)	Vector3r(2.0, 5.0, 0.0)
468	Vector3r(2.0, 7.0, 0.0)	Vector3r(2.0, 7.0, 0.0)
285	Vector3r(9.0, 1.0, 0.0)	Vector3r(2.0, 4.0, 0.0)
253	Vector3r(6.0, 1.0, 0.0)	Vector3r(6.0, 1.0, 0.0)
253	Vector3r(3.0, 8.0, 0.0)	Vector3r(3.0, 8.0, 0.0)
291	Vector3r(9.0, 7.0, 0.0)	Vector3r(9.0, 7.0, 0.0)
379	Vector3r(0.0, 1.0, 0.0)	Vector3r(0.0, 1.0, 0.0)
736	Vector3r(3.0, 8.0, 0.0)	Vector3r(6.0, 8.0, 0.0)
397	Vector3r(2.0, 8.0, 0.0)	Vector3r(2.0, 8.0, 0.0)
666	Vector3r(4.0, 1.0, 0.0)	Vector3r(4.0, 1.0, 0.0)
361	Vector3r(8.0, 5.0, 0.0)	Vector3r(8.0, 5.0, 0.0)
395	Vector3r(3.0, 6.0, 0.0)	Vector3r(3.0, 6.0, 0.0)
1005	Vector3r(7.0, 6.0, 0.0)	Vector3r(7.0, 6.0, 0.0)
326	Vector3r(4.0, 5.0, 0.0)	Vector3r(4.0, 5.0, 0.0)
255	Vector3r(4.0, 8.0, 0.0)	Vector3r(4.0, 8.0, 0.0)
564	Vector3r(3.0, 7.0, 0.0)	Vector3r(3.0, 7.0, 0.0)
895	Vector3r(7.0, 2.0, 0.0)	Vector3r(7.0, 2.0, 0.0)
366	Vector3r(8.0, 6.0, 0.0)	Vector3r(8.0, 6.0, 0.0)
498	Vector3r(1.0, 1.0, 0.0)	Vector3r(1.0, 1.0, 0.0)
591	Vector3r(3.0, 1.0, 0.0)	Vector3r(3.0, 1.0, 0.0)
314	Vector3r(8.0, 6.0, 0.0)	Vector3r(5.0, 2.0, 0.0)
601	Vector3r(8.0, 6.0, 0.0)	Vector3r(8.0, 6.0, 0.0)
609	Vector3r(1.0, 5.0, 0.0)	Vector3r(1.0, 5.0, 0.0)
